rowname	genename	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name.GENENAME	MUT_12DPA_R1	MUT_12DPA_R2	MUT_12DPA_R3	WT_12DPA_R1	WT_12DPA_R2	MUT_14DPA_R1	MUT_14DPA_R2	MUT_14DPA_R3	WT_14DPA_R1	WT_14DPA_R2
ENSMUSG00000044071	Fam19a2	20.4304094262755	1.84354880037106	0.695606706596027	2.65027462054316	0.00804263677210635	0.0285611464211747	Fam19a2	0.04	0.09	0.06	0.12	0.02	0.02	0.04	0.03	0.05	0.11
ENSMUSG00000044083	Efcab8	39.4354511080701	1.6610319694801	0.552806800321708	3.00472419751974	0.0026582176964982	0.0118029028481539	Efcab8	0.12	0.06	0.16	0.11	0.35	0.04	0.1	0.08	0.14	0.2
ENSMUSG00000044156	Hepacam2	58.4315611176219	-2.43414291872106	0.491252114392992	-4.9549769810737	7.23388526039688e-07	1.24441636147976e-05	Hepacam2	0.41	0.61	0.5	0.09	0.04	0.41	0.53	0.53	0.05	0.07
ENSMUSG00000044227	Gm9789	25.3675985687764	7.49928781252237	1.36924267596585	5.47696032570155	4.32694182947083e-08	1.03003271916548e-06	Gm9789	0.47	3.18	1.84	7.83	4.85	0	0	0.06	2.24	3.03
ENSMUSG00000044229	Nxpe4	167.15900872023	2.75777600033657	0.52812561399384	5.22181830849191	1.77174761831253e-07	3.61127197478388e-06	Nxpe4	0.35	0.34	0.26	0.58	0.82	0.12	0.18	0.1	0.3	1.28
ENSMUSG00000044243	Bhlha9	73.0920791129296	4.17107823311278	0.599069461018595	6.96259533246898	3.34060383640973e-12	1.92880391689141e-10	Bhlha9	0.03	0.04	0.15	1.51	10.51	0.15	0.07	0.05	0.74	1.84
ENSMUSG00000044258	Ctla2a	283.530806333365	1.61724983054485	0.430212934747662	3.7591845802903	0.000170468041870096	0.00127313808504863	Ctla2a	4.83	3.02	2.68	6.06	5.92	1.42	3.66	2.57	5.52	7.24
ENSMUSG00000044303	Cdkn2a	22.0277989498967	2.13036549151524	0.795288461188139	2.67873305785492	0.00739012833584852	0.0267290336484289	Cdkn2a	0.33	0.21	0.16	0.52	0.83	0.07	0.18	0.13	0.52	0.31
ENSMUSG00000044338	Aplnr	1179.45918659634	2.12622447799594	0.312128283458848	6.81202118063185	9.62369331894624e-12	5.17983059383825e-10	Aplnr	1.48	1.65	2.21	4.1	7.79	0.9	1.65	1.32	3.29	5.91
ENSMUSG00000044365	Cxxc4	31.0249458895359	1.95241739637782	0.663528084580955	2.94247891196776	0.00325595960805326	0.0139235460965983	Cxxc4	0.03	0.04	0.03	0.03	0.1	0.02	0.03	0.02	0.05	0.12
ENSMUSG00000044576	Gareml	69.0038884171264	1.81794815438863	0.67683155086138	2.68596839505338	0.00723199292528856	0.0262647721106431	Gareml	0.18	0.17	0.24	0.33	0.3	0.03	0.14	0.07	0.26	0.19
ENSMUSG00000044647	Csrnp3	99.9050452125972	2.54531995218656	0.802281850491529	3.17260068967924	0.00151080160494095	0.00750109689907828	Csrnp3	0.08	0.1	0.1	0.25	0.25	0.02	0.12	0.07	0.3	0.14
ENSMUSG00000044649	Krtap4-2	7484.26118891104	12.633425618237	1.04529651103027	12.0859731998772	1.2527792439251e-33	3.68363496945235e-31	Krtap4-2	1.15	4.71	1.2	299.91	443.94	0	0.03	0.08	162.66	192.57
ENSMUSG00000044701	Il27	10.6245633779019	7.21742916455512	1.65233735194745	4.36801186879218	1.25382681224375e-05	0.000143328021056921	Il27	0	0	0.06	0.26	0.49	0	0	0	0.23	0.24
ENSMUSG00000044707	Ccnjl	101.656531697469	2.94810474453564	0.439199135338499	6.71245571160672	1.91375900435783e-11	9.64656046704561e-10	Ccnjl	0.41	0.24	0.54	0.72	0.73	0.28	0.08	0.09	0.52	0.88
ENSMUSG00000044737	Klk14	5465.38609737337	3.22949443173767	0.386882615207	8.34747880829367	6.97355379046681e-17	7.85291397766184e-15	Klk14	11.27	25.43	15.54	144.87	244.94	12.33	5.43	14.87	69.15	92.12
ENSMUSG00000044811	AF251705	54.6001281022178	1.66681192758756	0.541083143934726	3.08050980015123	0.002066465540089	0.00963905400867602	AF251705	0.54	0.16	1.15	0.71	0.75	0.17	0.4	0.23	0.63	0.71
ENSMUSG00000044835	Ankrd45	11.1000394040956	4.03309418475202	1.22987739982313	3.27926522215304	0.00104077770678378	0.00551032625152145	Ankrd45	0.02	0.01	0.05	0.04	0.12	0	0.04	0.07	0.03	0.08
ENSMUSG00000044906	4930503L19Rik	178.127058538407	2.04091774021241	0.396749947434384	5.14409076399423	2.6881955263828e-07	5.21799126747018e-06	4930503L19Rik	0.66	0.42	0.63	1.41	1.37	0.19	0.41	0.31	0.99	1.16
ENSMUSG00000044952	Kctd21	94.431036626082	1.77353982411008	0.394202729340418	4.49905516148396	6.82561465501903e-06	8.5673604341812e-05	Kctd21	0.52	0.46	0.37	1.13	0.55	0.17	0.11	0.2	0.35	0.51
ENSMUSG00000044976	Wdr72	9.80064662395227	3.39350401775424	1.34616321253209	2.52087115898166	0.0117064706759991	0.038404978643852	Wdr72	0.04	0	0.03	0.02	0.01	0	0.01	0	0.02	0.06
ENSMUSG00000045092	S1pr1	1060.25931289611	1.82140884991706	0.28475960869099	6.39630338828559	1.59183570351914e-10	6.48081212832742e-09	S1pr1	1.92	2.12	3.44	5.12	6.1	1.29	2.15	1.56	4.45	4.81
ENSMUSG00000045109	Krtap4-7	11115.940382232	11.3250551377258	0.372608814306805	30.3939539347578	6.6024536550422e-203	2.0966751826952e-199	Krtap4-7	1.71	15.38	5.28	562.64	917.77	0.05	0.15	0.18	261.66	249.47
ENSMUSG00000045215	Asxl3	58.5692435633328	1.74934889907452	0.438284350805868	3.99135605881894	6.56965582528455e-05	0.00058438652769674	Asxl3	0.05	0.07	0.08	0.11	0.11	0.03	0.04	0.02	0.07	0.08
ENSMUSG00000045246	Kcng4	14.3903948897836	-2.39510296558325	0.936898217257138	-2.55641746506376	0.0105756156198396	0.0354784755571126	Kcng4	0.07	0.08	0.05	0.02	0.03	0.05	0.04	0.08	0.01	0.01
ENSMUSG00000045318	Adra2c	9.10117440597476	5.18529666831259	1.56132092902601	3.32109598476165	0.000896646950059701	0.0048996090735328	Adra2c	0	0	0	0.02	0.04	0	0	0	0.04	0.05
ENSMUSG00000045333	Zfp423	216.970549530402	1.5015553689828	0.429220092602236	3.49833429250552	0.000468173916076948	0.00289022762032262	Zfp423	0.29	0.46	0.44	0.49	0.9	0.28	0.35	0.26	0.57	0.62
ENSMUSG00000045377	Tmem88	96.288400752905	1.89709194664009	0.496592677898886	3.82021731505748	0.000133334143655812	0.00103221820232423	Tmem88	0.38	0.59	0.66	1	1.46	0.19	0.44	0.28	0.61	1.27
ENSMUSG00000045394	Epcam	6162.72955107492	-1.83975203158348	0.173998005097815	-10.5734087614927	3.9583977601118e-26	8.26992626777042e-24	Epcam	43.06	45.5	59.34	29.06	24.01	60.54	53.3	43.69	9.57	13.45
ENSMUSG00000045502	Hcar2	3674.32668319954	-1.8298086401949	0.17660984482521	-10.3607397538107	3.74057763227355e-25	7.42411145565493e-23	Hcar2	30.39	28.77	31.28	7.13	6.11	32.25	24.18	25.4	4.99	7.23
ENSMUSG00000045573	Penk	253.015916546925	1.51645210348954	0.405653090398398	3.73829791854959	0.000185270325396322	0.00136824289611293	Penk	1.96	1.76	2.11	4.65	3.08	1.01	1.56	1.27	1.77	5.03
ENSMUSG00000045672	Col27a1	731.09948211695	1.56015156565029	0.363913520480017	4.28714922048618	1.80980725783703e-05	0.000195218204075655	Col27a1	1.3	1.92	2.65	2.35	2.78	0.37	0.81	0.61	1.63	1.47
ENSMUSG00000045868	Gvin1	220.385950322533	1.55372413974124	0.635643542477372	2.44433245350958	0.0145120468949512	0.0453855191250809	Gvin1	0.16	0	0.21	0.83	0.22	0.04	0.22	0.11	0.34	0.24
ENSMUSG00000045877	4933415A04Rik	13.890126877395	2.45780477658164	1.02103840868946	2.40716192032025	0.0160770399892289	0.0492706506367452	4933415A04Rik	0.11	0.06	0.14	0.13	0.2	0.05	0.01	0.01	0.1	0.12
ENSMUSG00000045930	Clec14a	921.307673759861	1.81684402516403	0.420187233926077	4.32389153803674	1.53300687081828e-05	0.000169742559936211	Clec14a	0.79	0.68	1.19	1.63	2.41	0.5	1.43	0.87	2.07	3.3
ENSMUSG00000045954	Sdpr	346.208111649104	1.68387348813968	0.371168155142703	4.53668630998876	5.71450072189866e-06	7.41297732535187e-05	Sdpr	0.56	0.7	1.02	0.74	1.37	0.36	0.79	0.58	1.3	1.66
ENSMUSG00000046095	Krt32	180.047201170397	4.89058178838118	0.809164506864593	6.04398950632615	1.50349294411653e-09	5.05772478107676e-08	Krt32	0.11	0.36	0.46	1.1	4.06	0.24	0.08	0.2	0.46	4.59
ENSMUSG00000046101	Mcmdc2	15.6092578560892	2.21639501405945	0.823743930700784	2.69063592635383	0.00713159760177263	0.0260072362703137	Mcmdc2	0.04	0.01	0.05	0.08	0.39	0.05	0.05	0.01	0.05	0.19
ENSMUSG00000046108	Il17c	9.09313519503751	-2.80820543892294	1.14652401118965	-2.44932108836439	0.0143125795037899	0.0448766069038659	Il17c	0.65	0.82	0.24	0.04	0	0.26	0.24	0.28	0.02	0.04
ENSMUSG00000046160	Olig1	420.520107157821	-2.88380840845673	0.590581124826583	-4.88300131383902	1.04483174602243e-06	1.71029262508702e-05	Olig1	2.33	4.08	2.93	0.31	0.13	5.63	1.2	2.22	0.35	0.27
ENSMUSG00000046167	Gldn	1845.32218925244	3.01399315598922	0.767931279256294	3.92482144874751	8.67940905739171e-05	0.000731872846591957	Gldn	1.45	1.16	2.48	5.73	7.29	0.39	1.71	0.78	5.54	6.9
ENSMUSG00000046203	Sprr2g	32.963214554527	-1.79206788151127	0.667740921019364	-2.68377723320524	0.00727955929922736	0.0264133552452313	Sprr2g	13.13	11.88	5.56	0.61	1.23	0.72	0.84	1.46	0.14	0.33
ENSMUSG00000046275	Tusc5	28.0735937197611	2.7495122769568	0.645505407749721	4.25947210348213	2.04910269557923e-05	0.000216759844106642	Tusc5	0.01	0.03	0.04	0.08	0.13	0.02	0.03	0.02	0.14	0.12
ENSMUSG00000046280	She	453.15172454044	1.91449154215008	0.351617638184363	5.4448108804663	5.18604553975106e-08	1.21094163353187e-06	She	0.36	0.49	0.59	1.01	1.53	0.23	0.48	0.33	0.92	1.27
ENSMUSG00000046314	Stxbp6	151.291106543514	1.81203977100269	0.488510296322289	3.70931745890412	0.000207818724655648	0.00151156468624937	Stxbp6	0.39	0.31	0.34	0.41	0.91	0.08	0.38	0.19	0.71	0.72
ENSMUSG00000046318	Ccbe1	155.236733677604	-1.66870127585188	0.5490626139833	-3.03918211394127	0.00237221406178737	0.0107829724811212	Ccbe1	0.26	0.77	0.67	0.17	0.14	0.17	0.52	0.5	0.07	0.11
ENSMUSG00000046470	Sox18	604.450838014954	2.28639447924504	0.342324983907264	6.6790172693455	2.40549819174957e-11	1.19731975826331e-09	Sox18	1.74	2.22	3.68	7.05	5.49	0.94	1.74	1.88	4.82	7.12
ENSMUSG00000046474	Krtap4-16	7747.15119783788	10.4337515964195	0.774669975426831	13.4686407468815	2.39229470566141e-41	9.73970649653638e-39	Krtap4-16	2.02	20.58	7.7	370.79	801.36	0.24	0.05	0.24	188.07	183.43
ENSMUSG00000046618	Olfml2a	853.238965402884	1.83876302076201	0.319507750804539	5.75498721433799	8.66483525585072e-09	2.48788886423866e-07	Olfml2a	0.89	1.31	1.05	2.21	3.06	0.48	0.92	0.69	1.82	2.14
ENSMUSG00000046711	Hmga1	5485.94193873962	-1.7708963120503	0.343354071312155	-5.15763889236167	2.50083331105626e-07	4.92047475996918e-06	Hmga1	78.89	84.55	89.16	25.94	20.74	62.74	53.55	50.15	15.22	13.98
ENSMUSG00000046714	Foxc2	61.7797412238825	2.29545615650761	0.50257598052658	4.56738134222515	4.93855071196373e-06	6.54543474161604e-05	Foxc2	0.12	0.13	0.34	0.41	0.45	0.06	0.1	0.1	0.36	0.29
ENSMUSG00000046727	Cystm1	137.144709814048	2.55274659346159	0.364073299656707	7.01162814155456	2.35560603366808e-12	1.39833231601935e-10	Cystm1	0.61	0.48	1.41	3.8	5.19	0.44	0.72	0.65	2.72	3.16
ENSMUSG00000046805	Mpeg1	702.276328635332	1.63445022748232	0.533959517890721	3.06100026822038	0.0022059889680108	0.0101683809624893	Mpeg1	0.75	0.81	2.46	2.29	1.94	0.37	1.38	0.72	2.32	1.59
ENSMUSG00000046814	Gchfr	55.1595416124609	2.42367897918334	0.509860893045001	4.75360831208017	1.9981797774753e-06	2.94861510285807e-05	Gchfr	0.14	0.36	0.2	1.87	1.97	0.26	0.57	0.5	1.55	2.19
ENSMUSG00000046845	Il1f10	163.763750466832	-2.96360819038444	0.564580205986988	-5.24922439532488	1.52740928172122e-07	3.19949928432317e-06	Il1f10	5.7	4.57	8.39	0.97	0.97	9.58	3.11	9.99	0.57	0.96
ENSMUSG00000046916	Myct1	242.379047490451	2.19329085469406	0.459337518892446	4.77490029550062	1.79796310742655e-06	2.69942346815241e-05	Myct1	0.28	0.38	0.48	1.47	0.96	0.18	0.5	0.34	1.24	1.18
ENSMUSG00000046942	Mageb16	14.0562049220657	5.67778481239552	1.41648873070014	4.0083515592737	6.1144052412671e-05	0.000548500149270277	Mageb16	0	0	0	0.08	0.07	0	0	0.01	0.13	0.2
ENSMUSG00000046961	Gpr156	148.61487011011	2.30615456962923	0.428976289321038	5.37594880425511	7.61804375710079e-08	1.71573473440066e-06	Gpr156	0.17	0.27	0.12	0.35	0.5	0.11	0.16	0.09	0.29	0.67
ENSMUSG00000046997	Spsb4	373.590550445223	1.79114423758741	0.440442507451658	4.06669249058348	4.76850993211478e-05	0.000447476813886711	Spsb4	0.85	0.66	1.74	2.21	2.49	0.55	1.12	0.67	1.41	2.66
ENSMUSG00000047253	Krtap1-5	52929.2138081104	10.5796425867099	1.04106492446891	10.1623273804052	2.92020942719779e-24	5.7243315166724e-22	Krtap1-5	7.45	41.92	22.37	2471.58	3901.48	0.66	0.25	1.96	1151.14	1113.23
ENSMUSG00000047261	Gap43	48.4971823645514	2.40466081315581	0.498101492851345	4.8276522910833	1.38152033536536e-06	2.18701693768008e-05	Gap43	0.24	0.17	0.28	0.49	0.83	0.11	0.17	0.12	0.52	0.61
ENSMUSG00000047415	Gpr68	622.419092850108	2.00182441237817	0.311061166293699	6.43546874150171	1.23092860888854e-10	5.15690882636735e-09	Gpr68	1.24	1.24	1.67	2.9	6.02	1.03	1.13	1.2	2.08	4.12
ENSMUSG00000047419	Cmya5	308.136658107574	2.40241553558915	0.282890818928879	8.49237718171807	2.02452710841188e-17	2.45385049063846e-15	Cmya5	0.12	0.15	0.14	0.4	0.82	0.07	0.11	0.08	0.29	0.45
ENSMUSG00000047420	Fam180a	90.0740145456202	1.50325549525629	0.494537864007013	3.03971769335537	0.00236799998698855	0.0107702961310238	Fam180a	0.28	0.27	0.09	0.94	1.27	0.18	0.41	0.42	0.56	1
ENSMUSG00000047495	Dlgap2	10.2875061947961	3.49463674045964	1.34326280477858	2.60160314722306	0.00927891570550393	0.0320283964286938	Dlgap2	0.02	0.01	0	0	0.02	0	0	0.01	0.02	0.08
ENSMUSG00000047564	Krtap3-1	29501.7196684337	4.07353765174271	1.01986893375052	3.99417760158892	6.49191897523543e-05	0.000579093761172967	Krtap3-1	174.1	588.57	482.21	3348.4	5916.14	146.16	18.95	132.41	1320.98	1174.02
ENSMUSG00000047641	Krt83	178607.150295921	5.9149613520911	0.215077849916569	27.5014900622522	1.68505507096804e-166	3.34441305210382e-163	Krt83	114.9	297.07	178.45	2183.29	5256.15	38.76	26.23	30.05	1136.82	1950.29
ENSMUSG00000047642	D930020B18Rik	32.1350944848101	3.39608576937959	0.77191619349415	4.39955243587635	1.08474365235044e-05	0.000127111141786128	D930020B18Rik	0.07	0.01	0.01	0.06	0.15	0.01	0.05	0.04	0.09	0.4
ENSMUSG00000047658	Gal3st3	9.39132330403434	3.61519624883869	1.36581717285958	2.64691081696508	0.00812307724295582	0.0287521845178211	Gal3st3	0.01	0.01	0.05	0	0.02	0.01	0	0.01	0.03	0.11
ENSMUSG00000047793	Sned1	699.028487399759	1.52311664047627	0.386629126497249	3.93947723047997	8.16593513893128e-05	0.000700479298411404	Sned1	0.79	1.27	1.12	0.94	1.16	0.28	0.85	0.61	1.01	1.59
ENSMUSG00000047867	Gimap6	345.136801028361	1.88849166213192	0.291010272859184	6.48943297972761	8.6160023313902e-11	3.71752404939711e-09	Gimap6	1.08	1.54	2.01	2.64	2.99	0.77	1.26	0.93	2.9	3.43
ENSMUSG00000047894	Ang2	76.6968100298997	-1.83981219462533	0.617200776885827	-2.98089740571676	0.00287405060563684	0.0125609562192047	Ang2	0.93	1.11	1.89	0.59	0.59	1.81	1.8	1.11	0.13	0.56
ENSMUSG00000047898	Ccr4	18.2682559640059	-3.2926267794733	1.15848440882341	-2.84218480144881	0.004480551147464	0.0178884061150197	Ccr4	1.57	0.79	0.29	0.07	0.15	0.34	0.39	0.3	0.03	0
ENSMUSG00000047904	Sstr2	21.620800740995	3.27459493111395	0.888072252908893	3.68730688340725	0.000226639971828263	0.00161688613555069	Sstr2	0.06	0.09	0.05	0.37	0.34	0.01	0.02	0.04	0.14	0.23
ENSMUSG00000047953	Gp5	98.3926937094597	7.26117889906323	0.749180909839712	9.69215686584535	3.25579173243991e-22	5.44162748712431e-20	Gp5	0.03	0.04	0.03	1.37	2.95	0	0.01	0	0.79	0.96
ENSMUSG00000047963	Stbd1	82.8044146674638	2.06656387929911	0.458143765328591	4.51073229779068	6.46042097922856e-06	8.20628514465528e-05	Stbd1	0.59	0.24	0.74	0.76	1.01	0.15	0.26	0.15	0.43	0.84
ENSMUSG00000047977	Synb	26.1160532228518	3.13518482534767	1.13597714781119	2.75990131613877	0.00578188239480495	0.0219261353390764	Synb	0.02	0.02	0.02	0.1	0.48	0.02	0	0.03	0.08	0.13
ENSMUSG00000047996	Prrg1	170.946873639199	1.66103857408057	0.381079466703508	4.35877217014401	1.30794187617582e-05	0.00014844532601801	Prrg1	0.62	0.35	0.85	0.6	0.9	0.16	0.34	0.24	0.58	0.67
ENSMUSG00000048013	Krt35	15986.1842222055	9.721758190582	0.436917261920828	22.2507990365088	1.10801184571475e-109	1.3533086220199e-106	Krt35	0.87	1.53	0.72	102.44	196.7	0.19	0.28	0.37	85.89	305
ENSMUSG00000048022	Tmem229a	48.9345953948693	-2.58334744452327	0.593078724486917	-4.35582552174364	1.32566344352074e-05	0.000150134694409575	Tmem229a	0.22	0.25	0.25	0.03	0.01	0.2	0.1	0.1	0.02	0.02
ENSMUSG00000048065	Cyb5r2	22.9143004426919	1.90567521711105	0.696153692907267	2.73743461612995	0.00619204275363767	0.023198974715021	Cyb5r2	0.1	0.12	0.2	0.44	0.3	0.1	0.06	0.1	0.26	0.21
ENSMUSG00000048070	Pirt	182.064570489001	1.50422493851378	0.45864481541776	3.27971643404199	0.00103911471920043	0.00550335674164925	Pirt	0.28	0.38	0.34	0.56	0.85	0.16	0.33	0.21	0.59	0.43
ENSMUSG00000048096	Lmod1	36.037829191467	2.57755105735419	0.653311919220115	3.94536052614977	7.96800010354124e-05	0.000686839878632073	Lmod1	0.05	0.05	0.09	0.13	0.16	0.02	0.02	0.05	0.13	0.14
ENSMUSG00000048120	Entpd1	1600.0374022765	1.71273378960986	0.272409497112918	6.28734977217002	3.22931251746097e-10	1.23852715343588e-08	Entpd1	2.36	3.56	6.28	6.77	8.74	1.89	3.7	2.71	5.4	8.91
ENSMUSG00000048126	Col6a3	39969.3531583873	1.75874264443287	0.459365134683325	3.82863763843397	0.000128854562043551	0.00100291800790564	Col6a3	51.65	62.11	84.26	137.22	140.92	11.44	52.91	40.52	106.04	96.74
ENSMUSG00000048216	Gpr85	171.591790622372	2.64302457734124	0.430030292749139	6.14613579997972	7.93933180305887e-10	2.83282495211166e-08	Gpr85	0.23	0.39	0.34	1	0.87	0.24	0.3	0.18	0.57	1.59
ENSMUSG00000048279	Sacs	685.33889663052	1.92020432358258	0.304851853370968	6.29881138116595	2.99936700070471e-10	1.15592109799003e-08	Sacs	0.36	0.42	0.55	0.97	0.94	0.19	0.3	0.23	0.69	0.64
ENSMUSG00000048294	Krtap4-13	581.281153386017	11.0936012751283	1.38525025029142	8.00837341324753	1.16235519706709e-15	1.16074690685732e-13	Krtap4-13	0.03	0.84	0.27	17.8	41.35	0	0	0.03	20.63	12.59
ENSMUSG00000048368	Omd	2788.64956549223	1.67485506082733	0.326499288842341	5.12973570866209	2.90149254330121e-07	5.57746956447175e-06	Omd	5.98	6.91	5.7	28.22	23.52	5.88	12.38	9.29	21.54	24.98
ENSMUSG00000048410	Zfp407	6591.16156036374	1.57010703406059	0.185805684509021	8.45026371614783	2.90645562663747e-17	3.44393301789177e-15	Zfp407	5.93	6.87	6.01	12.72	17.49	5.03	4.64	5.59	11.46	11.54
ENSMUSG00000048416	Mlf1	814.984421130294	3.50301367750612	0.259726198934814	13.4873327830332	1.85697723908974e-41	7.75923279007024e-39	Mlf1	3.15	4.36	3.92	28.33	48.96	1.21	1.95	1.83	12.28	18.26
ENSMUSG00000048450	Msx1	1825.5758692751	1.95113493596981	0.401952766533713	4.85413983537333	1.2091039901945e-06	1.95103182482807e-05	Msx1	4.15	4.54	4.92	17.1	18.54	2.28	6.12	4.94	12.95	14.15
ENSMUSG00000048572	Tmem252	49.4149450894547	1.81935354277209	0.4626293320788	3.93263767906137	8.40188288462239e-05	0.000713550677514516	Tmem252	0.03	0.06	0.1	0.06	0.16	0.06	0.04	0.04	0.1	0.17
ENSMUSG00000048626	Klf17	15.8114000794007	-7.11850508503788	1.83115231480519	-3.88744564145948	0.00010130466452975	0.000821509429725932	Klf17	0	0.35	0.48	0.09	0.03	0.12	0.19	0.03	0	0
ENSMUSG00000048699	4732456N10Rik	272773.398851962	1.79235809177565	0.203444964699594	8.81003909053364	1.25102226416468e-18	1.65531095920056e-16	4732456N10Rik	549.37	530.78	797.96	2431.78	2832.27	476.74	619.74	501.92	1383.72	1511.05
ENSMUSG00000048752	Prss50	21.1746872949138	-2.52260640588386	0.955791227873906	-2.63928599919799	0.00830808583215997	0.0293015963667339	Prss50	0.32	0.16	2.95	0.14	0.13	0.27	0.17	0.5	0.04	0.02
ENSMUSG00000048758	Rpl29	16267.4604361412	-1.55873737971028	0.327407136222311	-4.76085340623697	1.92776040774994e-06	2.85531527558335e-05	Rpl29	1106.46	1121.88	868.94	604.15	612.38	316.07	644.89	674.3	107.32	180.13
ENSMUSG00000048782	Insc	170.136427632658	2.38379768565305	0.725001966504133	3.28798788939487	0.00100906180063709	0.00538369733552273	Insc	0.52	0.34	0.53	1.53	0.99	0.12	0.6	0.25	1.56	0.84
ENSMUSG00000048830	2310057N15Rik	18360.9149387077	3.15710357887833	0.913006524306199	3.45792006390912	0.000544362875037648	0.00327773747813719	2310057N15Rik	115.82	436.95	291.53	724.21	1709.3	73.73	11.55	65.11	284.56	424.38
ENSMUSG00000048895	Cdk5r1	1938.26680083809	-1.77137792050436	0.306614672758561	-5.77721184889025	7.59486353851941e-09	2.22904331357877e-07	Cdk5r1	4.63	8.09	6.43	1.83	3.65	10.76	6.78	5.72	1.49	1.64
ENSMUSG00000048939	Atp13a5	2254.51117565985	-1.90087826553786	0.324944190196729	-5.84986075420222	4.91984709266355e-09	1.50515090823337e-07	Atp13a5	7.61	11.75	6.65	2.75	2.36	11.31	5.86	9.1	1.77	1.8
ENSMUSG00000048981	Krt31	73162.3359086346	6.05204709339963	0.203368773866086	29.7589791114381	1.32715943276342e-194	3.51210624556959e-191	Krt31	75.76	159.73	69.68	1360.88	3279.75	16.53	16.84	20.34	694.73	1233.72
ENSMUSG00000048988	Elfn1	19.7691208806276	2.72170906655614	1.08797243065636	2.50163422331775	0.012362157234444	0.0400911626978149	Elfn1	0.12	0.01	0.04	0.13	0.22	0	0.17	0.03	0.12	0.18
ENSMUSG00000049100	Pcdh10	49.8358848701987	2.73283274479954	0.515051351735423	5.30594228243745	1.12092424512416e-07	2.42480043107375e-06	Pcdh10	0.05	0.15	0.05	0.1	0.13	0.02	0.02	0.03	0.1	0.13
ENSMUSG00000049107	Ntf3	82.0852322295008	-1.61396709733148	0.581127972750528	-2.77730065151129	0.0054812451705881	0.0210068092731349	Ntf3	0.64	0.77	0.41	0.5	0.14	0.63	0.58	1.49	0.18	0.29
ENSMUSG00000049176	Frmpd4	51.3661448403808	3.15903863266612	0.556220878942476	5.67946790971295	1.35114395356897e-08	3.6300276979303e-07	Frmpd4	0.02	0	0.02	0.07	0.06	0.01	0.01	0.03	0.12	0.12
ENSMUSG00000049265	Kcnk3	90.8154576507668	3.22764028770045	0.586653898931363	5.50177931754967	3.75977378901274e-08	9.07259699421645e-07	Kcnk3	0.08	0.18	0.32	0.36	0.45	0.03	0.09	0.05	0.33	0.49
ENSMUSG00000049307	Fut4	58.3040803148291	1.56243868577654	0.478939041922951	3.26229133357623	0.00110515501853734	0.0057942595281465	Fut4	0.14	0.1	0.23	0.2	0.32	0.07	0.06	0.1	0.14	0.22
ENSMUSG00000049420	Tmem200a	58.6850017939235	1.92403501347311	0.616777325102247	3.11949699699831	0.00181160107469557	0.00867972295232838	Tmem200a	0.06	0.04	0.06	0.32	0.3	0.03	0.1	0.97	0.18	0.25
ENSMUSG00000049511	Htr1b	179.317447958375	2.58106672880835	0.572851644072149	4.50564601763328	6.6171317753082e-06	8.33258756005836e-05	Htr1b	0.87	0.54	1.16	0.64	0.99	0.19	0.34	0.04	0.67	0.77
ENSMUSG00000049548	Krt82	66.8929825144077	2.1675493430391	0.438278929827753	4.94559330947296	7.59122970238781e-07	1.29605962596251e-05	Krt82	0.2	0.17	0.16	0.75	0.85	0.11	0.15	0.14	0.47	0.45
ENSMUSG00000049598	Vsig8	2280.45365711123	4.91090075521679	0.35585106128281	13.8004386934057	2.53306425616988e-43	1.14914269312758e-40	Vsig8	3.7	5.41	2.12	22.33	83.23	1.28	0.78	1.05	13.41	38.65
ENSMUSG00000049699	Ucn2	127.033039196259	1.60454489620632	0.368643544364792	4.35256474915654	1.3455411452437e-05	0.000151844366056713	Ucn2	1.11	2.24	1.42	2.34	1.97	0.74	0.7	0.61	1.73	1.43
ENSMUSG00000049723	Mmp12	81.1115344692952	-2.17539162839282	0.513723515757258	-4.23455723101593	2.29002460157122e-05	0.00023865660031311	Mmp12	0.89	0.38	9.37	0.18	0.04	0.56	0.64	0.8	0.07	0.19
