rowname	genename	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name.GENENAME	MUT_12DPA_R1	MUT_12DPA_R2	MUT_12DPA_R3	WT_12DPA_R1	WT_12DPA_R2	MUT_14DPA_R1	MUT_14DPA_R2	MUT_14DPA_R3	WT_14DPA_R1	WT_14DPA_R2
ENSMUSG00000044067	Gpr22	17.8994970421371	-2.06922639010767	0.805689846399563	-2.56826668395357	0.0102208490650299	0.0462672646337146	Gpr22	0.1	0.08	0.09	0.01	0.04	0.05	0.04	0.05	0.01	0.03
ENSMUSG00000044139	Prss53	2768.38496927264	1.64453266292646	0.356123246124468	4.61787507786472	3.87689512850909e-06	5.42433107611795e-05	Prss53	8.34	11.21	9.22	13	34.7	6.21	3.8	5.31	7.02	12.07
ENSMUSG00000044156	Hepacam2	56.9732157891926	-2.82834601762477	0.644608495603854	-4.38769584470842	1.14557825260036e-05	0.00014545102417153	Hepacam2	0.41	0.61	0.5	0.09	0.04	0.41	0.53	0.53	0.05	0.07
ENSMUSG00000044217	Aqp5	2872.57526953977	1.64022441341506	0.451039723093836	3.63654092851113	0.000276323754793649	0.00234990326472433	Aqp5	13.2	11.25	26.84	54.93	21.09	46.24	21.67	23.94	39.34	19.84
ENSMUSG00000044227	Gm9789	61.2975213822676	2.23806077209081	0.744165410975782	3.00747755684608	0.00263425575112749	0.0156692633531547	Gm9789	0.47	3.18	1.84	7.83	4.85	0	0	0.06	2.24	3.03
ENSMUSG00000044243	Bhlha9	244.529975825389	6.71910278133596	1.20994466978632	5.55323144034561	2.80436378304745e-08	6.2468829262754e-07	Bhlha9	0.03	0.04	0.15	1.51	10.51	0.15	0.07	0.05	0.74	1.84
ENSMUSG00000044303	Cdkn2a	26.4787583238474	1.85337705422177	0.681933172047068	2.71782797815538	0.00657119923857958	0.0327044504058962	Cdkn2a	0.33	0.21	0.16	0.52	0.83	0.07	0.18	0.13	0.52	0.31
ENSMUSG00000044338	Aplnr	1176.3410300946	2.097603341954	0.27335854366338	7.67345082338834	1.67429740279677e-14	1.0200719400323e-12	Aplnr	1.48	1.65	2.21	4.1	7.79	0.9	1.65	1.32	3.29	5.91
ENSMUSG00000044424	Gm9493	203.406536185347	-1.79229951985201	0.699259353353107	-2.56313985827651	0.0103730254223925	0.0467875025129352	Gm9493	16.5	6.53	6.67	3.57	0.84	7.62	9.38	11.5	4.46	6.58
ENSMUSG00000044499	Hs3st5	34.5947520067778	6.08907825506367	0.91103700069851	6.68367832524371	2.3301799778313e-11	8.7264171279884e-10	Hs3st5	0.01	0.01	0.01	0.41	0.44	0	0.06	0	0.31	0.27
ENSMUSG00000044550	Tceal3	50.7154786709267	1.58448491427176	0.548653544298107	2.88795166045778	0.00387759458820543	0.0214476166789357	Tceal3	0.5	0.21	0.43	0.76	1.15	0.17	0.71	0.36	0.46	0.57
ENSMUSG00000044647	Csrnp3	98.255752946352	2.04747959692309	0.372471900233331	5.49700419183424	3.8629752118494e-08	8.31023178643966e-07	Csrnp3	0.08	0.1	0.1	0.25	0.25	0.02	0.12	0.07	0.3	0.14
ENSMUSG00000044649	Krtap4-2	11798.665174825	7.66449853387465	0.945903862039672	8.1028303630641	5.36950851436561e-16	4.0778295359331e-14	Krtap4-2	1.15	4.71	1.2	299.91	443.94	0	0.03	0.08	162.66	192.57
ENSMUSG00000044678	Ly6k	94.7856678688545	-1.83494176436865	0.40373674598145	-4.54489660065018	5.49622280179669e-06	7.46608368616775e-05	Ly6k	2.86	3.53	2.49	0.63	0.61	4.66	2.76	0.94	0.88	0.82
ENSMUSG00000044701	Il27	13.1774857545978	4.70553820993982	1.41538047405525	3.32457476713512	0.000885534858316504	0.00632356912130705	Il27	0	0	0.06	0.26	0.49	0	0	0	0.23	0.24
ENSMUSG00000044737	Klk14	9467.25786743751	3.84387589752158	0.346671935238905	11.0879350382736	1.4356348959018e-28	3.78081396456203e-26	Klk14	11.27	25.43	15.54	144.87	244.94	12.33	5.43	14.87	69.15	92.12
ENSMUSG00000044906	4930503L19Rik	171.87163407599	1.65041188963587	0.324737887874498	5.08228929010496	3.72912883823663e-07	6.55993931143953e-06	4930503L19Rik	0.66	0.42	0.63	1.41	1.37	0.19	0.41	0.31	0.99	1.16
ENSMUSG00000045092	S1pr1	1020.68183067026	1.55554438617663	0.240376728050159	6.47127697757846	9.71781120950544e-11	3.3404720300801e-09	S1pr1	1.92	2.12	3.44	5.12	6.1	1.29	2.15	1.56	4.45	4.81
ENSMUSG00000045109	Krtap4-7	23840.6262223657	7.00745590139901	1.06065911129135	6.60669938795648	3.92982876253564e-11	1.4133533928344e-09	Krtap4-7	1.71	15.38	5.28	562.64	917.77	0.05	0.15	0.18	261.66	249.47
ENSMUSG00000045236	Krtap5-4	6.68290241522158	6.61147741124608	1.87254584859144	3.53074260703381	0.000414394790366695	0.00331191294033646	Krtap5-4	0	0	0	0.16	0.23	0	0	0	0.03	0
ENSMUSG00000045377	Tmem88	106.686854135949	1.55512461482189	0.35548478034213	4.3746587781485	1.21622571691606e-05	0.00015311128377645	Tmem88	0.38	0.59	0.66	1	1.46	0.19	0.44	0.28	0.61	1.27
ENSMUSG00000045502	Hcar2	3045.09206788325	-1.81386616487949	0.190395479059877	-9.52683421810163	1.62152683444771e-21	2.34303452680197e-19	Hcar2	30.39	28.77	31.28	7.13	6.11	32.25	24.18	25.4	4.99	7.23
ENSMUSG00000045667	Smtnl2	1487.68182330969	-2.12173221333346	0.297010366553865	-7.14363016332183	9.08977649591591e-13	4.11162044866103e-11	Smtnl2	12.01	10.06	8.07	1.55	2.25	5.7	5.05	3.58	1.4	1.85
ENSMUSG00000045875	Adra1a	11.7549979342433	3.3462258866061	1.02551433740234	3.26297328527088	0.00110249912043079	0.00758601164702653	Adra1a	0	0.02	0.01	0.08	0.05	0.01	0.04	0.03	0.02	0.02
ENSMUSG00000045930	Clec14a	563.320606448913	1.55834974942371	0.275940703792066	5.64740804096084	1.62884911576075e-08	3.84889267180051e-07	Clec14a	0.79	0.68	1.19	1.63	2.41	0.5	1.43	0.87	2.07	3.3
ENSMUSG00000046095	Krt32	153.520537130862	4.18232470505656	0.65095113572767	6.42494417093431	1.31917923822685e-10	4.45953594239505e-09	Krt32	0.11	0.36	0.46	1.1	4.06	0.24	0.08	0.2	0.46	4.59
ENSMUSG00000046101	Mcmdc2	16.1103329296692	2.36547366030163	0.927527224035025	2.5503010574839	0.0107629931948733	0.048042141302868	Mcmdc2	0.04	0.01	0.05	0.08	0.39	0.05	0.05	0.01	0.05	0.19
ENSMUSG00000046108	Il17c	14.5082175894967	-4.39674290519773	1.42229146837997	-3.09130934336949	0.0019927590954703	0.0124516202501116	Il17c	0.65	0.82	0.24	0.04	0	0.26	0.24	0.28	0.02	0.04
ENSMUSG00000046160	Olig1	317.75448870532	-3.39889025232493	0.44202046914444	-7.6894408507907	1.47779434819156e-14	9.07121282604205e-13	Olig1	2.33	4.08	2.93	0.31	0.13	5.63	1.2	2.22	0.35	0.27
ENSMUSG00000046167	Gldn	1600.07529945784	2.31940035783177	0.295376275441668	7.85235833298945	4.08285960446342e-15	2.69898508589792e-13	Gldn	1.45	1.16	2.48	5.73	7.29	0.39	1.71	0.78	5.54	6.9
ENSMUSG00000046182	Gsg1l	88.8130922065556	2.29286523533919	0.447535203514841	5.12331815984876	3.00205155313371e-07	5.37683094936773e-06	Gsg1l	0.08	0.17	0.1	0.38	0.48	0.08	0.16	0.07	0.19	0.12
ENSMUSG00000046203	Sprr2g	232.363293385921	-3.14598147448894	0.520889517131392	-6.0396329183476	1.54465226353264e-09	4.36350902404168e-08	Sprr2g	13.13	11.88	5.56	0.61	1.23	0.72	0.84	1.46	0.14	0.33
ENSMUSG00000046275	Tusc5	17.6602367019311	2.32462278468554	0.849444650839048	2.73663832292001	0.00620704938168494	0.0312997845287683	Tusc5	0.01	0.03	0.04	0.08	0.13	0.02	0.03	0.02	0.14	0.12
ENSMUSG00000046280	She	417.534159886485	1.78564383983791	0.251919383689654	7.08815579684684	1.35910919855595e-12	5.91774266507240e-11	She	0.36	0.49	0.59	1.01	1.53	0.23	0.48	0.33	0.92	1.27
ENSMUSG00000046318	Ccbe1	164.209574970089	-1.75065538044866	0.389392978148132	-4.49585760065422	6.92900987421696e-06	9.13868119759406e-05	Ccbe1	0.26	0.77	0.67	0.17	0.14	0.17	0.52	0.5	0.07	0.11
ENSMUSG00000046402	Rbp1	936.76533265714	-1.62081922536182	0.469026298162454	-3.45571076016814	0.000548843924048934	0.00421520394725823	Rbp1	6.45	2.59	10.37	1.58	1.63	3.16	3.34	1.11	3.49	3.96
ENSMUSG00000046442	Ppm1e	161.80292541477	1.58045834251346	0.278311767876354	5.67873343830581	1.35695751664231e-08	3.26309312691247e-07	Ppm1e	0.16	0.2	0.24	0.56	0.48	0.04	0.21	0.09	0.31	0.2
ENSMUSG00000046470	Sox18	548.835837888907	1.71176236319827	0.318493045532222	5.37456747395477	7.67667329319413e-08	1.53797204332851e-06	Sox18	1.74	2.22	3.68	7.05	5.49	0.94	1.74	1.88	4.82	7.12
ENSMUSG00000046474	Krtap4-16	18146.7240047608	6.22724502788494	1.09003923328178	5.71286320505785	1.1109097849786e-08	2.71135051855464e-07	Krtap4-16	2.02	20.58	7.7	370.79	801.36	0.24	0.05	0.24	188.07	183.43
ENSMUSG00000046490	Rnf222	3595.52498647796	1.86671841343632	0.323161541075112	5.77642502640015	7.63044792928131e-09	1.90504516497409e-07	Rnf222	5.46	8.73	5.2	13.18	24.11	5.59	3.77	4.8	5.94	8.78
ENSMUSG00000046618	Olfml2a	889.830429508079	1.63913442597959	0.228301042822347	7.1797062585259	6.98613535672578e-13	3.23143394064075e-11	Olfml2a	0.89	1.31	1.05	2.21	3.06	0.48	0.92	0.69	1.82	2.14
ENSMUSG00000046714	Foxc2	70.273971004267	1.53011584108208	0.518408437038903	2.95156431060795	0.00316168699268332	0.0181902837267559	Foxc2	0.12	0.13	0.34	0.41	0.45	0.06	0.1	0.1	0.36	0.29
ENSMUSG00000046718	Bst2	78.1934514867632	1.60969682287354	0.538822484692019	2.9874343937106	0.00281329669510147	0.0164820625897441	Bst2	0.84	1.07	0.88	3.04	1.24	0.45	0.87	1.05	1.65	1.18
ENSMUSG00000046727	Cystm1	144.574751428405	2.73362568037103	0.489730036185181	5.58190324952289	2.37900714550798e-08	5.38757679221281e-07	Cystm1	0.61	0.48	1.41	3.8	5.19	0.44	0.72	0.65	2.72	3.16
ENSMUSG00000046794	Ppp1r3b	957.770948028867	-1.94379711644209	0.41712476195926	-4.65998975297452	3.16225126001183e-06	4.48984683247593e-05	Ppp1r3b	4.65	2.98	4.24	1.13	0.47	0.99	1.33	1.64	0.84	0.34
ENSMUSG00000046814	Gchfr	38.6003123666871	3.43021362208668	0.607394312536117	5.64742466514734	1.62869166822253e-08	3.84889267180051e-07	Gchfr	0.14	0.36	0.2	1.87	1.97	0.26	0.57	0.5	1.55	2.19
ENSMUSG00000046845	Il1f10	104.949927306847	-2.27924423970508	0.401667203531803	-5.67445940237093	1.39127305489219e-08	3.33578655510714e-07	Il1f10	5.7	4.57	8.39	0.97	0.97	9.58	3.11	9.99	0.57	0.96
ENSMUSG00000046846	Spesp1	9.95750244497012	-4.86287606190161	1.6960048466326	-2.86725363524567	0.00414051034829316	0.0226286572101466	Spesp1	0.05	0.08	0.07	0	0	0.03	0.02	0.05	0.02	0
ENSMUSG00000046916	Myct1	187.07962177053	2.07794360962342	0.360866777781931	5.75820146813044	8.50148538569484e-09	2.10321596026705e-07	Myct1	0.28	0.38	0.48	1.47	0.96	0.18	0.5	0.34	1.24	1.18
ENSMUSG00000046942	Mageb16	4.44972953522687	6.02481026844274	2.14208625332138	2.81258995014839	0.00491442761724086	0.0259478629101063	Mageb16	0	0	0	0.08	0.07	0	0	0.01	0.13	0.2
ENSMUSG00000046961	Gpr156	119.361259432475	1.51377967814009	0.45682838767653	3.31367252775011	0.000920792801942395	0.00652382749043163	Gpr156	0.17	0.27	0.12	0.35	0.5	0.11	0.16	0.09	0.29	0.67
ENSMUSG00000046997	Spsb4	321.663416313647	1.51416864572824	0.339381911105707	4.46154787918742	8.13697607124608e-06	0.000105780688926199	Spsb4	0.85	0.66	1.74	2.21	2.49	0.55	1.12	0.67	1.41	2.66
ENSMUSG00000047013	Fbxo41	19.9251649451988	2.00543443725385	0.769034447605599	2.6077303084378	0.00911447334142875	0.0422307380019434	Fbxo41	0.01	0.02	0.02	0.03	0.08	0	0.01	0.01	0.02	0.01
ENSMUSG00000047094	Ofcc1	15.9371215590651	-5.55792046463237	1.83106771368979	-3.03534403620311	0.00240261450334815	0.0145134626750531	Ofcc1	0.51	0.08	0.25	0	0	0.04	0.11	0.07	0.03	0.02
ENSMUSG00000047253	Krtap1-5	110194.482224959	7.44010927033858	0.806870756984711	9.22094301464387	2.94498667054592e-20	3.45940592494057e-18	Krtap1-5	7.45	41.92	22.37	2471.58	3901.48	0.66	0.25	1.96	1151.14	1113.23
ENSMUSG00000047261	Gap43	45.2815014917066	2.00405979417046	0.506763611107732	3.95462450389797	7.66549461758014e-05	0.000775959058374758	Gap43	0.24	0.17	0.28	0.49	0.83	0.11	0.17	0.12	0.52	0.61
ENSMUSG00000047415	Gpr68	695.550429660317	2.10818734155407	0.314234337849802	6.70896553183741	1.96008956221041e-11	7.40841258605822e-10	Gpr68	1.24	1.24	1.67	2.9	6.02	1.03	1.13	1.2	2.08	4.12
ENSMUSG00000047419	Cmya5	377.501363401058	2.52986941335717	0.318486737761533	7.94340584207122	1.96704023900734e-15	1.38438935441861e-13	Cmya5	0.12	0.15	0.14	0.4	0.82	0.07	0.11	0.08	0.29	0.45
ENSMUSG00000047420	Fam180a	79.8385108884526	2.67122106256208	0.582886062175255	4.58274993331189	4.58900706483461e-06	6.31781680898984e-05	Fam180a	0.28	0.27	0.09	0.94	1.27	0.18	0.41	0.42	0.56	1
ENSMUSG00000047497	Adamts12	2558.36607179445	1.50585419483919	0.193061311596762	7.79987550268176	6.19682798838604e-15	3.95935950870062e-13	Adamts12	1.82	2.73	2.46	4.76	5.37	1	2.04	1.44	2.9	2.44
ENSMUSG00000047564	Krtap3-1	80164.9071362595	3.87561569873202	0.429846878879652	9.01627041897657	1.94601658452303e-19	2.07676854850274e-17	Krtap3-1	174.1	588.57	482.21	3348.4	5916.14	146.16	18.95	132.41	1320.98	1174.02
ENSMUSG00000047641	Krt83	339440.593221915	4.58677348876131	0.420273588188548	10.9137800177525	9.90501965229814e-28	2.48814093665729e-25	Krt83	114.9	297.07	178.45	2183.29	5256.15	38.76	26.23	30.05	1136.82	1950.29
ENSMUSG00000047686	Zcchc5	28.5936571181967	1.9900422665982	0.663959630037702	2.99723383255274	0.00272441651669849	0.0161141329495499	Zcchc5	0.04	0.07	0.06	0.1	0.26	0.02	0.13	0.02	0.07	0.11
ENSMUSG00000047797	Gjb1	7.93775430244281	-4.53264156708663	1.75659563936771	-2.58035569797849	0.00986985958716057	0.0450405442535377	Gjb1	0.14	0.09	0.11	0.01	0	0.05	0.07	0.05	0.03	0.02
ENSMUSG00000047798	Cd300lf	45.5047314161638	-3.07421042781977	0.927422967342909	-3.31478789729293	0.000917126845486165	0.00650514645225808	Cd300lf	0.22	0.2	0.97	0.04	0.04	0.16	0.15	0.16	0.22	0.1
ENSMUSG00000047842	Diras2	94.8324493430978	-1.55422233765898	0.497115065481981	-3.12648407899704	0.0017691008315762	0.011283546241397	Diras2	0.26	0.26	0.51	0.12	0.06	0.2	0.18	0.28	0.08	0.12
ENSMUSG00000047904	Sstr2	34.314303387342	3.01056595925711	0.572971649704309	5.25430178056935	1.48587074891344e-07	2.80477428765996e-06	Sstr2	0.06	0.09	0.05	0.37	0.34	0.01	0.02	0.04	0.14	0.23
ENSMUSG00000047953	Gp5	182.182250890887	6.32627439729469	0.526026797518509	12.0265249358748	2.57784260319152e-33	9.15022044019808e-31	Gp5	0.03	0.04	0.03	1.37	2.95	0	0.01	0	0.79	0.96
ENSMUSG00000047977	Synb	49.9191601421258	4.14328496428638	0.769722474040417	5.38282966136808	7.33239199021023e-08	1.4762428657972e-06	Synb	0.02	0.02	0.02	0.1	0.48	0.02	0	0.03	0.08	0.13
ENSMUSG00000048013	Krt35	9895.26633103306	7.49912550370647	0.372825286565604	20.1143156699133	5.52968705748412e-90	2.25721825686502e-86	Krt35	0.87	1.53	0.72	102.44	196.7	0.19	0.28	0.37	85.89	305
ENSMUSG00000048022	Tmem229a	63.8575653279927	-3.23352786697455	0.514449288635818	-6.28541614966366	3.2697661079137e-10	1.05095946870108e-08	Tmem229a	0.22	0.25	0.25	0.03	0.01	0.2	0.1	0.1	0.02	0.02
ENSMUSG00000048096	Lmod1	35.0309746360731	1.50395497461005	0.521793769031725	2.88227852433134	0.00394810576780657	0.0217565544977204	Lmod1	0.05	0.05	0.09	0.13	0.16	0.02	0.02	0.05	0.13	0.14
ENSMUSG00000048108	Tmem72	21.7318752631395	1.8488584648258	0.68146029179844	2.7130831936612	0.00666603688069425	0.0331031174537639	Tmem72	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000048142	Nat8l	3665.51003179641	-2.07144914625511	0.352463122722678	-5.87706631619715	4.17600945779544e-09	1.09447644344918e-07	Nat8l	7.82	7.63	15.27	2.28	1.37	3.79	3.6	3.02	1.09	1.25
ENSMUSG00000048216	Gpr85	126.577020452402	1.70280350686585	0.37647556195879	4.523012059551	6.09657651212757e-06	8.19974475206086e-05	Gpr85	0.23	0.39	0.34	1	0.87	0.24	0.3	0.18	0.57	1.59
ENSMUSG00000048294	Krtap4-13	734.161378139144	6.67113148911237	1.33962690359326	4.9798428735781	6.36359173440925e-07	1.06788001890477e-05	Krtap4-13	0.03	0.84	0.27	17.8	41.35	0	0	0.03	20.63	12.59
ENSMUSG00000048368	Omd	2040.89710687184	2.41513353521191	0.22850355385483	10.5693478043071	4.13359220545041e-26	9.1207153419722e-24	Omd	5.98	6.91	5.7	28.22	23.52	5.88	12.38	9.29	21.54	24.98
ENSMUSG00000048410	Zfp407	6448.25649750888	1.56159203394082	0.188592015393975	8.28026589926729	1.22900547540572e-16	9.78887873289003e-15	Zfp407	5.93	6.87	6.01	12.72	17.49	5.03	4.64	5.59	11.46	11.54
ENSMUSG00000048416	Mlf1	1587.61576755938	3.7101102305217	0.252645580327795	14.6850391196554	8.038780833211e-49	7.29206741359274e-46	Mlf1	3.15	4.36	3.92	28.33	48.96	1.21	1.95	1.83	12.28	18.26
ENSMUSG00000048424	Ranbp3l	8.51561061843175	3.98448676495044	1.22035092379035	3.26503359588964	0.00109451093873834	0.00753739966584546	Ranbp3l	0	0	0.01	0.06	0.04	0	0.13	0	0.16	0.05
ENSMUSG00000048450	Msx1	1682.29162929683	2.34469344474517	0.131299920032542	17.8575390157438	2.52530785688536e-71	5.89046095531773e-68	Msx1	4.15	4.54	4.92	17.1	18.54	2.28	6.12	4.94	12.95	14.15
ENSMUSG00000048582	Gja3	169.395065734623	1.50364930122832	0.450095641398237	3.3407328641468	0.000835575770519235	0.00603418008891555	Gja3	0.71	1	0.28	0.96	1.51	0.91	0.44	0.51	0.55	2.26
ENSMUSG00000048699	4732456N10Rik	330724.930787253	2.44829298917838	0.180202185880467	13.5863667647317	4.82441182882935e-42	2.54106439810083e-39	4732456N10Rik	549.37	530.78	797.96	2431.78	2832.27	476.74	619.74	501.92	1383.72	1511.05
ENSMUSG00000048782	Insc	141.980164524551	1.7943155453935	0.356409567440352	5.03442025498878	4.79297146572484e-07	8.25523608569148e-06	Insc	0.52	0.34	0.53	1.53	0.99	0.12	0.6	0.25	1.56	0.84
ENSMUSG00000048830	2310057N15Rik	51570.148827135	2.48030817060953	0.718669820027378	3.4512485448673	0.000557999448691507	0.00427145569537502	2310057N15Rik	115.82	436.95	291.53	724.21	1709.3	73.73	11.55	65.11	284.56	424.38
ENSMUSG00000048981	Krt31	138235.134738312	4.84213532049529	0.665945958302667	7.27106345511384	3.56668337658059e-13	1.7647517022063e-11	Krt31	75.76	159.73	69.68	1360.88	3279.75	16.53	16.84	20.34	694.73	1233.72
ENSMUSG00000048992	Prss32	18.6206086415807	-2.8604590961657	1.02868126835654	-2.78070495123884	0.00542410095639868	0.0280979442944409	Prss32	0.16	0.42	0.17	0.01	0.05	0.09	0.06	0.14	0.02	0.01
ENSMUSG00000049001	Ndnf	1489.77350995185	1.77320924982934	0.326843367806329	5.4252569410558	5.78712310423882e-08	1.20372160568167e-06	Ndnf	1.59	2.45	1.28	4.46	7.45	0.87	1.92	2.12	4.28	2.34
ENSMUSG00000049100	Pcdh10	40.8172852729509	1.94512807443679	0.538773049468906	3.61029208189645	0.000305852392515362	0.00256363340091931	Pcdh10	0.05	0.15	0.05	0.1	0.13	0.02	0.02	0.03	0.1	0.13
ENSMUSG00000049176	Frmpd4	25.372032011175	2.40390118456095	0.7933338341793	3.03012563059002	0.00244452032923535	0.0147284604928984	Frmpd4	0.02	0	0.02	0.07	0.06	0.01	0.01	0.03	0.12	0.12
ENSMUSG00000049265	Kcnk3	85.8524497240385	1.95992480114271	0.444391564264057	4.4103555484643	1.03201030344483e-05	0.000132162072428605	Kcnk3	0.08	0.18	0.32	0.36	0.45	0.03	0.09	0.05	0.33	0.49
ENSMUSG00000049288	Lix1l	1673.0412388677	1.51283747847586	0.21091172285725	7.17284680994133	7.34540329874068e-13	3.37847169188275e-11	Lix1l	2.88	3.72	5.09	8.25	10.15	1.44	3.95	2.4	4.76	6.34
ENSMUSG00000049420	Tmem200a	57.1710010384949	2.77489222336489	0.476534566443101	5.82306598255179	5.77777307378174e-09	1.4717547386694e-07	Tmem200a	0.06	0.04	0.06	0.32	0.3	0.03	0.1	0.97	0.18	0.25
ENSMUSG00000049548	Krt82	81.1864761480071	2.51737615302155	0.386055121766856	6.52076869619109	6.99479809376851e-11	2.44040733493701e-09	Krt82	0.2	0.17	0.16	0.75	0.85	0.11	0.15	0.14	0.47	0.45
ENSMUSG00000049551	Fzd9	36.3994617521088	1.83850607116293	0.596596070531889	3.08165970574334	0.00205850017632976	0.0127945149901455	Fzd9	0.12	0.1	0.09	0.18	0.41	0.1	0.15	0.13	0.13	0.17
ENSMUSG00000049598	Vsig8	3740.61883803273	4.11621310834801	0.762475898260832	5.3984829130165	6.72067673665138e-08	1.36826944832972e-06	Vsig8	3.7	5.41	2.12	22.33	83.23	1.28	0.78	1.05	13.41	38.65
ENSMUSG00000049721	Gal3st1	896.477652825055	-2.02737254975247	0.260326380464444	-7.7878106173315	6.81802714812508e-15	4.29825279052457e-13	Gal3st1	8.85	7.27	13.08	1.71	2.03	10.54	5	6.09	1.43	3.43
ENSMUSG00000049723	Mmp12	235.060829802742	-5.0427681167726	1.64670685720517	-3.06233504446037	0.00219617483200097	0.0134808806980872	Mmp12	0.89	0.38	9.37	0.18	0.04	0.56	0.64	0.8	0.07	0.19
ENSMUSG00000049809	Krtap9-3	38595.8707181654	6.2669079799577	0.755366596809264	8.29651192736041	1.07212761196069e-16	8.58122531769321e-15	Krtap9-3	9	47.57	30.19	1260.53	2139.69	1.29	0.51	1.95	605.64	640.39
ENSMUSG00000049907	Rasl11b	778.072647901134	1.73996625075929	0.291098885197038	5.9772343325243	2.26957621959942e-09	6.24918052506228e-08	Rasl11b	4.1	3.46	2.56	7.6	8.75	1.3	2.42	2.23	6.6	8.54
ENSMUSG00000049939	Lrrc4	822.355197286981	-2.31363379456391	0.221229035660455	-10.458092843269	1.3453630492982e-25	2.85286855440792e-23	Lrrc4	4.48	3.54	4.83	0.65	0.69	2.33	1.73	1.52	0.59	0.65
ENSMUSG00000050063	Klk6	1074.32208782509	-3.30747071251816	0.520036693760768	-6.36007180300952	2.01659459572115e-10	6.63849930623689e-09	Klk6	28.3	8.52	27.03	1.26	2.31	4.67	4.34	3.97	0.52	0.88
ENSMUSG00000050147	F2rl3	19.6920448684069	2.92629780987444	0.885335752399178	3.30529722982997	0.000948757266558027	0.00669460183593754	F2rl3	0.03	0.02	0.09	0.22	0.29	0.02	0.09	0.08	0.19	0.22
ENSMUSG00000050198	Olfr768	11.0775570961752	5.42707715182242	1.40550105701856	3.86131132717516	0.00011278008572342	0.00107940987086284	Olfr768	0	0	0	0.1	0.11	0	0.02	0	0.12	0.06
ENSMUSG00000050211	Pla2g4e	4626.00043214269	-1.70667634090153	0.233497298221595	-7.30919095809773	2.68755607678336e-13	1.36280793856269e-11	Pla2g4e	26	25.7	24.36	4.58	7.18	14.39	8.09	13.79	1.63	5.33
ENSMUSG00000050224	Krtap13	79701.5235950121	2.68948885462531	0.79248253073682	3.39375159743235	0.000689421967343989	0.00512841999216066	Krtap13	188.17	770.97	440.81	1333.54	3343.47	197.36	72.44	160.35	647.2	691.04
ENSMUSG00000050234	Gja4	149.578130790151	1.515241208024	0.395985761650531	3.82650427052789	0.000129975895672048	0.0012203832228483	Gja4	0.59	0.47	1.11	1.45	1.71	0.31	0.55	0.58	0.92	1.46
ENSMUSG00000050239	Krtap24-1	154.118953287434	7.95903340843919	0.912028903291775	8.72673374682836	2.62133238845126e-18	2.50298919524164e-16	Krtap24-1	0.02	0.01	0.01	0.97	4.54	0.01	0	0	0.8	3.01
ENSMUSG00000050359	Sprr1a	13465.9580274045	-2.1696678736479	0.434428023672786	-4.99430919604328	5.90467347626852e-07	1.00219863326936e-05	Sprr1a	482.45	448.17	285.74	98.2	40.23	82.73	146.57	67.72	39.88	34.39
ENSMUSG00000050370	Ch25h	17.9995733023821	1.83727140897807	0.719114000590455	2.55490980215864	0.0106215317673595	0.0475276433810484	Ch25h	0.07	0.08	0.14	0.23	0.29	0.05	0.09	0.02	0.25	0.18
ENSMUSG00000050423	Ppp1r3g	23.6458715722413	2.21306104236444	0.797384330237933	2.77540071762393	0.00551337299513129	0.0284610667924451	Ppp1r3g	0.04	0.06	0.08	0.09	0.32	0.03	0.1	0.05	0.03	0.04
ENSMUSG00000050445	Cyp8b1	36.167800622356	-2.82134774336873	0.956699897156844	-2.94904154558113	0.00318761121661344	0.0183200689703852	Cyp8b1	0.28	0.11	0.81	0.02	0.06	0.68	0.09	0.2	0.04	0.12
ENSMUSG00000050635	Sprr2f	341.473957987867	-7.67005959875566	0.841339943273781	-9.11648098972966	7.76032117217662e-20	8.56152189860135e-18	Sprr2f	26.63	17.93	8.56	0.03	0.12	0.05	2.39	0.47	0	0.04
ENSMUSG00000050700	Emilin3	161.12036396871	1.78571449300928	0.378131581971851	4.722468521929	2.32999160923821e-06	3.43358330285572e-05	Emilin3	0.19	0.31	0.43	0.66	0.99	0.13	0.3	0.18	0.32	0.36
ENSMUSG00000050704	2310061N02Rik	44836.9421248318	4.28570728689915	0.674380346719443	6.3550299289521	2.08386044524775e-10	6.84613145875357e-09	2310061N02Rik	45	187.51	119.32	1379.09	2118.37	37.89	7.2	31.86	582.4	584.21
